Waking 	<i>sb</i>. a watch, S2, C2; <b>wakynge</b>, W.
Waknen 	<i>v</i>. to be aroused from sleep, SkD, PP.--AS. <i>wæcnan</i>.
Wal 	<i>sb</i>. wall, <i>murus</i>, <i>paries</i>, Prompt., S, S2, C2; <b>wall</b> (=Lat. <i>maceria</i>), H, WA; <b>walles</b>, <i>pl</i>, S; <b>wallen</b>, S.--AS. <i>weall</i>,wall, rampart; Lat. <i>uallum</i>.
Wald 	<i>sb</i>. wold, wood, WA.--AS. <i>weald</i>; cp. OHG. <i>wald</i>.
Wald-eȝed 	<i>adj</i>. wall-eyed, WA.--Icel.  <i>vald-eygðr</i>.
Wale 	<i>v</i>. to choose, WA.--Cp. Goth. <i>waljan</i>.
Walette 	<i>sb</i>. bag, wallet, Prompt.; <b>walet</b>, C.--Perhaps acorruption of <b>Watel</b>; see SkD.
Walk (Valk) 	<i>v</i>. to watch, S2, S3, B.--So written for <i>wakk(vakk)</i>. See <b>Wakien</b>.
Walke 	<i>sb</i>. a walk, WA.
Walken 	<i>v</i>. to roll, walk, S; <b>welk</b>, <i>pt</i>.  <i>s</i>., SkD; <b>welke</b>,HD; <b>walke</b>, <i>pp</i>., S.
Wallare 	<i>sb</i>. stone-mason, <i>murator</i>, Prompt. See <b>Wal</b>.
Walle 	<i>sb</i>. a spring of water, HD. <i>Comb</i>.: <b>walle-heued</b>, aspringhead, S2.
Wallen 	<i>v</i>. to boil, to well, to turn about, S, S2, PP; <b>weallen</b>,S. <i>Comb</i>.: <b>wal-hat</b>, boiling hot, S. <i>Der</i>.: <b>wally</b>, surging,S3.--AS. <i>weallan</i>, pt. <i>wéol</i>, pp. <i>weallen</i>.
Walme 	<i>sb</i>. a bubble in boiling, HD.
Walshe 	<i>adj</i>. and <i>sb</i>. foreign, a foreigner, Welshman, P. <i>Comb</i>.:<b>walshe note</b>, walnut, CM.--AS. <i>wælisc</i>, foreign, Welsh (SkD); from<i>wealh</i>, a foreigner, a Welshman.
Walt 	<i>pt. s</i>. possessed, S2; see <b>Welden</b>.
Walten 	<i>v</i>. to roll, to roll over, overturn, to fall, to well out,S2; <b>welt</b>, <i>pt. s</i>., SkD (s. v. <i>welter</i>); <b>welte</b>, HD; <b>walt</b>,S2.--AS. <i>wealtan</i>.
Walter 	<i>sb</i>. water, S3; see <b>Water</b>.
Walteren 	<i>v</i>. to roll about, welter, S2, S3, PP; <b>weltyn</b>,Prompt. <i>Der</i>.: <b>waltrynge,*</b> a weltering, Prompt.; <b>weltering</b>, aturning over, S3.
Walwen 	<i>v</i>. to roll, CM, PP; <b>welwyn</b>, Prompt.; <b>walowand</b>,<i>pr. p</i>., WA; <b>walewide</b>, <i>pt. s</i>., W.--AS. <i>wealwian</i>:Goth. <i>walwjan</i> (in compounds).
Walwyng 	<i>sb</i>. a rolling, W.
Wambe 	<i>sb</i>. belly, womb, WA; <b>wame</b>, WA.
Wan 	<i>adj</i>. wan, pale, C3, W; <b>wanne</b>, Prompt.; <b>won</b>, S2. <i>Comb</i>.:<b>wannesse</b>, lividness (= Lat. <i>liuor</i>), W2.--AS. <i>wann</i> (<i>wonn</i>).
Wan- 	<i>prefix</i>, expressing lack, deficiency.  <i>Comb</i>.: <b>wan-beleue</b>,<i>perfidia</i>,. Prompt.; <b>wan-hope</b>, despair, S2, C, P, H, Voc.;<b>wan-towen</b>, untrained, wanton; <b>wantown</b>, C; <b>wantoun</b>, C2; <b>wanton</b>,WA; <b>wantowe</b>, Prompt.; <b>wanton-nes</b>, want of discretion,. S3;<b>wantownesse</b>, C; <b>wan-*truce</b>, fail, failure, S; <b>wan-trukien</b>, tofail, SD; <b>wan-trokiynge</b>, abatement, S2; <b>wan-trust</b>, distrust,CM.--Cp. Du. <i>wan-</i>, prefix.
Wand 	<i>sb</i>. a rod (= Lat. <i>uirga</i>), H (Ps. l09. 3), WA; <b>wande</b>, H(Ps. 44. 8).--Cp. OSwed. <i>wand</i>.
Wand 	<i>sb</i>. hesitation, S2. See <b>Wonden</b>.
Wandren 	<i>v</i>. to wander, to walk, S2, PP, W; <b>wondren</b>, S2,PP.--AS. <i>wandrian</i>.
Wand-reðe 	<i>sb</i>. misery, S, HD; <b>wandreth</b>, peril, S2, WA;<b>wontreaðe</b>, S; <b>wondrede</b>, S; <b>wanrede</b>, S.--Icel. <i>vand-ræði</i>,difficulty, from <i>vandr</i>, difficult.
Wane 	<i>sb</i>. weening, thought, judgment, B; <b>wan</b>, S2; <b>vayn</b>, S2, B;<b>veyn</b>, doubt, B.--AS. <i>wén</i>. See <b>Wenen</b>.
Wane 	<i>sb</i>. a quantity, a number, S2, S3; see <b>Woon</b>.
Wane 	<i>sb</i>. want, deficiency, misery, S, S2, WA; <b>wone</b>,S.--AS. <i>wana</i>.
Wanelasour 	<i>sb</i>. one who rouses and drives game, <i>alator</i>, Voc. SeeHD (s. v. <i>wanlace</i>).
Wanen 	<i>v</i>. to wane, to fail, to grow less, C, C2, S2; <b>wanye</b>, P;<b>wanne</b>, to ebb, S3; <b>woned</b>, <i>pp</i>., S2.--AS. <i>wanian</i> (<i>wonian</i>).
Wanene 	<i>adv</i>. whence, S; see <b>Whanene</b>.
Wangeliste 	<i>sb</i>. evangelist, S2.--Church Lat. <i>euangelista</i>(Vulg.).
Wangtooth 	<i>sb</i>. molar tooth, C2; see <b>Wonge</b>.
Wankel 	<i>adj</i>. tottery, unstable; <b>wankyll</b>, S2.--AS. <i>wancol</i> (SkD,s. v. <i>wench</i>); cp. OHG. <i>wank</i>, tottering (Otfrid).
Wanne 	<i>adv. conj</i>. when, S, S2; see <b>Whanne</b>.
Wannes 	<i>adv</i>. whence, S3; see <b>Whannes</b>.
Want 	<i>adj</i>. deficient; <b>wannt</b>, SkD; <b>wonte</b>, <i>sb</i>. deficiency,SkD.--Icel. <i>vant</i>, n. of <i>vanr</i>, deficient.
Wanten 	,<i>v</i>. to be lacking, <i>carere</i>, Cath.; <b>wonte</b>, S, S2;<b>wantede</b>, <i>pt. s</i>., S; <b>wayntyt</b>, <i>pl</i>., S3.--Icel. <i>vanta</i>.
Wapne 	<i>sb</i>. weapon, S; see <b>Wepne</b>.
Wapnid 	<i>pp</i>. armed, S2; see <b>Wepnen</b>.
Wappen 	<i>v</i>. to lap, wap (said of water), to yelp, S3, Prompt.
Wappynge 	<i>sb</i>. barking of hounds, Prompt.
War 	<i>adj</i>. cautious, wary, S, S2, C2, G, W, W2, PP; <b>wear</b>, S;<b>warliche</b>, <i>adv</i>. cautiously, S; <b>wearliche</b>, S; <b>warly</b>, H; <b>warli</b>,W. <i>Der</i>.: <b>warschipe</b>, prudence, S.--AS. (<i>ge</i>)<i>wær</i>: OHG. <i>gi-war</i>(Otfrid). See <b>I-war</b> (p. 123).
War 	<i>pt. s. subj</i>. were, S2; <b>war . . ne</b>, unless, S2; see <b>Was</b>.
War 	<i>adv</i>. where, S; see <b>Wher</b>.
Warant 	<i>sb</i>. a warrant, guarantee, SkD; <i>protector</i>,Prompt.--AF. <i>warant</i>, OF. <i>garant</i>, Low Lat. <i>warentem</i> (Diez,p. 177); OHG. <i>werento</i>, pr. p. of <i>weren</i>, <i>warjan</i>, to protect, totake heed. Cf. <b>Warice</b>.
Waranten 	<i>v</i>. to warrant, C3.
Ward 	<i>sb</i>. a guard, SD; <b>wardes</b>, <i>pl</i>., SD.--AS. <i>weard</i> (<i>m</i>.),'custos'.
Ward 	<i>sb</i>. world (Lancelot of the Laik, E.E.T.S. No. 6). See<b>Werd</b>.
Warde 	<i>sb</i>. ward, <i>custodia</i>, S; <b>ward</b>, care, heed, regard, S2;keeping, Prompt.--AS. <i>weard</i> (<i>f</i>.), 'custodia.' <i>Comb</i>.:<b>wardemotes</b>, meetings of a ward, P.
Warden 	<i>v</i>. to guard, S; <b>warded</b>, <i>pp</i>., S2.--AS. <i>weardian</i>.
Wardeyne 	<i>sb</i>. warden, Prompt.; <b>wardeyn</b>, CM, Voc.; <b>wardane</b>, B;<b>wardeynes</b>, <i>pl</i>., umpires, G.--AF. <i>wardein</i>.
Wardone 	<i>sb</i>. a kind of pear, <i>volemum</i>, Prompt.
Wardrobe 	<i>sb</i>. a house of office, CM.
Ware 	<i>sb</i>. merchandise, S2, C3, G, SkD.--Icel. <i>vara</i>;cp. AS. <i>waru</i>, care, custody, (Grein).
Ware 	<i>sb</i>. host, collection, S2. <i>Comb</i>.: <b>helleware</b>, the host ofhell, SD; <b>watres ware</b>, waters, S2; <b>windes ware</b>, winds,S2.--AS. <i>-waru</i> (Grein), see Fick, 7. 291. Cf. <b>Were</b>.
Ware 	<i>sb</i>. spring, H; <b>wayr</b>, <i>ver</i>, Cath.; <b>were</b>,B.--Icel. <i>vár</i>.
Ware 	<i>sb</i>. weir, dam, HD; <b>wore</b>, S2; <b>were</b>, CM.--AS. <i>wer</i> (SkD);cp. Icel. <i>vörr</i>.
Ware 	<i>adj. comp</i>. worse, H; see <b>Werre</b>.
Ware 	<i>v</i>. to lay out, to spend, S2, HD, JD, Palsg. (p. 452);<b>wayr</b>, <i>commutare</i>, Cath., JD; <b>war</b>, JD.--Icel. <i>verja</i>, to clothe,to invest money, to spend. See <b>Werien</b>.
Wareyne 	<i>sb</i>. a warren, Prompt.; <b>warrayne</b>, HD. <i>Der</i>.: <b>warnere</b>,warrener, Prompt.; <b>warner</b>, P, HD, Bardsley.--AF. <i>warenne</i>(<i>garenne</i>, <i>garreyne</i>); Low Lat. <i>warenna</i>; from OHG. <i>war-</i> in<i>warjan</i>. See <b>Warant</b>.
Warh 	 (<i>in compounds</i>)an outlawed felon. <i>Comb</i>.: <b>warh-treo</b>, thefelon's tree, the gallows (used of the cross of Christ),S.--AS. <i>wearh</i>, an outlawed felon, a wolf; cp. Icel. <i>vargr</i>, a wolf,an outlaw. With <i>warh-tréo</i> cp. OS. <i>warag-treo</i>, Icel. <i>varg-*tré</i>,also AS. <i>wearh-ród</i> (Voc.).
Wari-angel 	<i>sb</i>. a butcher-bird, a small woodpecker, WA (p. 469);<b>wary-angle</b>, Cotg. (s.v. <i>pie</i>).
Warice 	<i>v</i>. to heal, cure, to be cured, C3; <b>warschyn</b>,<i>convalesco</i>, Prompt.; <b>warisch</b>, WA; <b>warysshe</b>, Palsg.; <b>warisshed</b>,<i>pp</i>., Prompt. (<i>n</i>).--OF. <i>wariss</i>-, pr. p. stem of <i>warir</i>, <i>garir</i>(F. <i>guérir</i>), of Teut. origin; OHG. <i>warjan</i>, toprotect. Cf. <b>Warant</b>.
Warien 	<i>v</i>. to curse, S, S2, S3, W, H (Ps. 108. 27), C3; <b>werien</b>,H; <b>varyit</b>, <i>pt. s</i>., S2; <b>wereged</b>, <i>pp</i>., S.--AS. <i>wergian</i>;cp. OHG. (<i>fur</i>)<i>wergen</i> (Tatian). AS. <i>wergian</i>, from <i>wearh</i>, anaccursed person, an outlawed felon. See <b>Warh</b>.
Warien 	<i>v</i>. to be on the watch, S (9.132); <b>waren</b>, S; <b>ware þe</b>,<i>imp. s</i>., PP; <b>war yow</b>, <i>pl</i>., C2.--AS. <i>warian</i>, to take heed.
Warke 	<i>sb</i>. work, S2; see <b>Werk</b>.
Warlaȝe 	<i>sb</i>. a warlock, sorcerer, deceiver, WA.--AS. <i>wǽrloga</i>,covenant-breaker, often used of the devil (Grein).
Warnin 	<i>v</i>. to warn, <i>moneo</i>, S, C2; <b>warnon</b>, Prompt.; <b>warnyt</b>,<i>pt. s</i>., B; <b>warnede</b>, PP.--AS. <i>wearnian</i>, from <i>wearn</i>, a denial,refusal. Cf. <b>Wernen</b>.
Warnishen 	<i>v</i>. to fortify, protect, SkD (s. v. <i>garnish</i>);<b>warenyss</b>, H; <b>warnist</b>, <b>warnyst</b>, <b>warnyscht</b>, <i>pp</i>., H;<b>warnised</b>, HD. <i>Der</i>.: <b>warnysynge</b>, protection, defence, H;<b>warnyshynge</b>, H.--AF. <i>warniss</i>-, pr. p. stem of <i>warnir</i>; ofTeut. origin. See <b>Warnin</b>.
Warpen 	<i>v</i>. to throw, cast, utter, to lay (eggs), PP, S2, S, Cath.;<b>werpen</b>, S, H; <b>worpen</b>, S; <b>warp</b>, <i>pt. s</i>., S, PP; <b>warpe</b>, PP;<b>werp</b>, S2; <b>worpen</b>, <i>pp</i>., S.--AS. <i>weorpan</i>, pt. <i>wearp</i>,pp. <i>worpen</i>: OS. <i>werpan</i>; cp. OHG. <i>werphan</i> (Tatian).
Warrok 	<i>v</i>. to fasten with a girth, PP; <b>warrick</b>, HD.
Warrok 	<i>sb</i>. a girth, Voc.
Warysone 	<i>sb</i>. reward, <i>donativum</i>, <i>possessio</i>, Prompt.;<b>waryson</b>, WA; <b>warison</b>, CM; <b>warysoun</b>, S2, B; <b>waresun</b>, Voc.;<b>warisoune</b>, B.--OF. <i>warison</i>, help, protection, from <i>warir</i>(<i>guarir</i>, <i>garir</i>). See <b>Warice</b>.
Was 	<i>pt. s</i>. was; <b>wæs</b>, S; <b>wees</b>, S2; <b>wes</b>, S, S2; <b>watz</b>, S2;<b>was</b>, 2 <i>pt. s</i>., S; <b>wes</b>, S; <b>were</b>, S, W2; <b>wæren</b>, <i>pl</i>., S;<b>wærenn</b>, S; <b>waren</b>, S; <b>weren</b>, S; <b>wer</b>, S; <b>war</b>, S2; <b>weoren</b>, S;<b>woren</b>, S; <b>wern</b>, S2; <b>wore</b>, S; <b>ware</b>, S; <b>wear</b>, S3; <b>ware</b>,<i>pt. s. subj</i>., S; <b>war</b>, S2; <b>war ... ne</b>, were ... not, unless, S2,H; <b>were</b>, S2.--AS. <i>wæs</i>, 1 and 3 pt., <i>wǽre</i>, 2 pt. (pl. <i>wǽron</i>),subj. <i>wǽre</i> (pl. <i>wǽren</i>). See <b>Wæs</b>.
Waschen 	<i>v</i>. to wash, S; <b>waische</b>, W2; <b>wasshen</b>, S; <b>weschen</b>, S;<b>wessche</b>, S2; <b>wassen</b>, S; <b>wasse</b>, S; <b>wesch</b>, <i>pt. s</i>., S; <b>wessh</b>,S, S2; <b>wesh</b>, C2, C3; <b>weis</b>, S; <b>waischide</b>, W, W2; <b>wesse</b>, <i>pl</i>.,S; <b>wosschen</b>, S2; <b>wisschen</b>, G; <b>wesshen</b>, P; <b>wasshe</b>, <i>pp</i>., C3;<b>wasschen</b>, G; <b>waischun</b>, W; <b>ȝe-wasse</b>, S.--AS. <i>wascan</i>,pt. <i>wósc</i> (<i>wóx</i>), pp. <i>wascen</i> (<i>wæscen</i>).
Waselen 	<i>v</i>. to wade in mire; <b>waseled</b>, <i>pt. s</i>.,S3.--Icel. <i>vasla</i>, to wade in ooze, from <i>vás</i>, wetness,cp. AS. <i>wós</i> (<i>wór</i>). See <b>Wose, Wori</b>.
Wassail 	a salutation used in drinking, S, ND; <b>wassel</b>, ND;<b>wassayl</b>, S; <b>wæshail</b>, S. See <b>Wæs</b>.
Wast 	<i>sb</i>. wasteful expenditure, C3 (p. 48).
Waste 	<i>adj</i>. solitary, S; <b>vast</b>, S2.--AF.<i>wast</i>.--OF. <i>guaste</i>. See below.
Waste 	<i>v</i>. to waste away, C2; <b>vast</b>, to waste, S2.--OF. <i>waster</i>(<i>gaster</i>); cp. MHG. <i>wasten</i>; Lat. <i>uastare</i>; see Mackel,Germ. Elemente, p. 72.
Waste 	<i>sb</i>. waist, a man's middle, Prompt.; <b>wast</b>, Prompt.;<b>waast</b>, C2.--Probably a deriv. from <b>Wexen</b> (to grow); see SkD.
Wastel 	<i>sb</i>. a cake made of the finest flour, P, Prompt.;<b>wastell</b>, <i>libum</i>, Voc.; <b>wastelle</b>, Voc., Cath. <i>Comb</i>.: <b>wastelbreed</b>, cake-bread, CM, C.--AF. <i>wastel</i>, <i>gastel</i> (F. <i>gâteau</i>).
Wastme 	<i>sb</i>. growth, form, personal appearance, S, SkD(s. v. <i>waist</i>); <b>westm</b>, fruit, S.--AS. <i>wæstm</i>. See <b>Wexen</b>.
Wastoure 	<i>sb</i>. a destroyer, WA; a wasteful person, P.
Wat 	<i>pron</i>. what, S, S2; see <b>What</b>.
Wat 	1 and 3 <i>pr. s</i>. know, knows, S, S2, S3; see <b>Witen</b> (1).
Wat 	<i>pt. s</i>. quoth, S; see <b>Queðen</b>.
Wate 	<i>sb</i>. chance, luck, S; see <b>Whate</b>.
Watel 	<i>sb</i>. a hurdle woven with twigs, a bag of woven stuff, thebaggy flesh on a bird's neck, wattle, SkD. <i>Comb</i>: <b>watelful</b>,wallet-full, PP.--AS. <i>watel</i>, hurdle, covering. Cf. <b>Walette</b>.
Watelen 	<i>v</i>. to wattle, to strengthen with hurdles, SkD;<b>watelide</b>, <i>pt. s</i>., PP.
Water 	<i>sb</i>. water, S2; <b>weater</b>, S; <b>vattir</b>, S2; <b>walter</b>, S3;<b>watres</b>, <i>pl</i>., S2. <i>Comb</i>.: <b>watirbank</b>, shore, W; <b>waterles</b>,without water, C. <i>Der</i>.: <b>watrand</b>, watering, S2.--AS. <i>wæter</i>:OS. <i>watar</i>; cp. OHG. <i>wazzar</i> (Tatian).
Watloker 	<i>adv. comp</i>. sooner, S2; see <b>What</b>.
Wattri 	<i>adj</i>. venomous, S2; see <b>Attrie</b>.
Waueren 	<i>v</i>. to waver, to wander, Prompt.; <b>waverand</b>, <i>pr. p</i>., B;<b>vauerand</b>, S2, B; <b>wawerand</b>, B; <b>waweryt</b>, <i>pt. s</i>., B; <b>vaueryt</b>,S2.--Icel. <i>vafra</i>.
Wawe 	<i>sb</i>. wall, WA; <b>waghe</b>, WA.--AS. <i>wáh</i>; cp. Goth,<i>waddjus</i>. See <b>Wowe</b>.
Wawe 	<i>sb</i>. wave, S2, C3, W, PP, Prompt.; <b>wawes</b>, <i>pl</i>., WA, S2,S3, C3; <b>waweȝ</b>, S2; <b>waȝeȝ</b>, S2; <b>quawes</b>, S2.--Icel. <i>vágr</i>;cp. AS. <i>wég</i>: Goth, <i>wegs</i>; see Kluge (s. v. <i>woge</i>).
Wawen 	<i>v</i>. to move from side to side, P; <b>wawid</b>, <i>pp</i>., shaken,SkD (s.v. <i>wag</i>).--AS. <i>wagian</i> (Grein).
Wax 	<i>sb</i>. wax, Prompt.; <b>wex</b>, C, C3; <b>wexe</b>, W2. <i>Comb</i>.:<b>wax-bred</b>, a board covered with wax, a writing-tablet, S;<b>wax-lokes</b>, wax-flakes, S2.--AS. <i>weax</i>, wax; <i>wæxbred</i>, a boardcovered with wax.
Waxen 	<i>v</i>. to grow, S, S2; see <b>Wexen</b>.
Way 	<i>interj</i>. wo!, S; see <b>Wo</b>.
Wayke 	<i>adj</i>. weak, Cath., S2, C, C3, PP; <b>wayk</b>, S2, C2; <b>waik</b>,PP, B; <b>waiker</b>, <i>comp</i>., S3.--Icel. <i>veikr</i>;cp. AS. <i>wác</i>. Cf. <b>Woc</b>.
Waykely 	<i>adv</i>. watchfully, carefully, S3.--AS. <i>wacollice</i>,adv. from <i>wacol</i> (Voc.). See <b>Waken</b>.
Waymenten 	<i>v</i>. to lament, Prompt., Spenser (2).--AF. <i>weimenter</i>,<i>guaimenter</i>.
Waymentynge 	<i>sb</i>. lamentation, C, CM, H; <b>weymentynge</b>, C.
Wayne 	<i>sb</i>. wain, cart, Prompt., G; <b>waines</b>, <i>pl</i>.,S.--AS. <i>wægn</i>: OHG. <i>wagan</i> (Otfrid).
Wayowre 	<i>sb</i>. a wager, Prompt.; <b>waiour</b>, S2.--OF. <i>wageure</i>(F. <i>gageure</i>), from <i>wage</i> (<i>gage</i>). See <b>Wage</b>.
Wayryngle 	<i>sb</i>. a little villain, WA.
Wayte 	<i>sb</i>. watchman, waker, spy, Prompt.; <b>waites</b>, <i>pl</i>., S2. Seebelow.
Wayten 	<i>v</i>. to watch, expect, C2, S2, PP; <b>waiten</b>, S, S2, S3, C2,PP; <b>i-wayted</b>, <i>pp</i>., S2.--AF. <i>wayter</i>, OF. <i>guaiter</i> (Roland):OHG. <i>wahten</i>, to watch (Otfrid).
Wayue 	<i>v</i>. to send, put away, WA; <b>wayfe</b>, WA.--Cp. LowLat. <i>wayviare</i>; see Ducange (s. v. <i>wayf</i>). Cf. <b>Weyuen</b>.
We 	<i>sb</i>. way, S2; see <b>Wey</b>.
Weaden 	<i>sb. pl</i>. garments, S; see <b>Wade</b>.
Wealden 	<i>v</i>. to govern, S; see <b>Welden</b>.
Wealdent 	<i>sb</i>. ruler, S; <b>walden</b>, S.--AS. <i>wealdend</i>.
Wealden 	<i>v</i>. to govern, rule, control, possess, S; see <b>Welden</b>.
Weallen 	<i>v</i>. to boil, S; see <b>Wallen</b>.
Wear 	<i>adj</i>. wary, cautious, S; see <b>War</b>.
Weater 	<i>sb</i>. water, S; see <b>Water</b>.
Web 	<i>sb</i>. that which is woven, S2, W2 (Job 7. 6); <b>webbe</b>, P;<b>wobbys</b>, <i>pl</i>., S3.--AS. <i>webb</i>.
Webbare 	<i>sb</i>. maker of woollen or linen cloth, Prompt.
Webbe 	<i>sb</i>. a weaver, Bardsley, CM, C; a female weaver, P.
Webster 	<i>sb</i>. a female weaver, Voc.; <i>textor</i>, Voc.; <b>webstere</b>,<i>textor</i>, Voc., W2 (Job 7. 6); <b>websteris</b>, <i>pl</i>.,S2.--AS. <i>webbestre</i>.
Wecche 	<i>sb</i>. vigil, watch, S; see <b>Wacche</b>.
Wed 	<i>sb</i>. a pledge, W2; <b>wedde</b>, P; <i>dat</i>., S, S3, C. <i>Comb</i>.:<b>wed-lac</b>, wedlock, S; <b>wedlak</b>, S; <b>wedlock</b>, C2; <b>wedlackes</b>,<i>gen</i>., S; <b>wedlakes</b>, S.--AS. <i>wedd</i>: Goth. <i>wadi</i>. Cf. <b>Wage</b>.
Wedden 	<i>v</i>. to engage by a pledge, to marry, S, C; <b>i-weddet</b>,<i>pp</i>., S; <b>y-wedde</b>, S; <b>y-wedded</b>, C2.--AS. <i>weddian</i>, to pledge.
Wede 	<i>sb</i>. weed, garment, S, C2, PP, WA; <b>weid</b>, S3; <b>weyd</b>, S3;<b>weden</b>, <i>pl</i>., S; <b>weaden</b>, S; <b>wedes</b>, S, S2, P; <b>wedis</b>, S3,B.--AS. <i>wǽde</i>: OS. <i>wádi</i>.
Weden 	<i>v</i>. to be mad, to go mad, S2, WA; <b>weide</b>, S3 (6. 438);<b>wedde</b>, <i>pt. s</i>., S.--AS. <i>wédan</i>, from <i>wód</i>. See <b>Wode</b>.
Weder 	<i>sb</i>. wether, Voc.; <b>wedyr</b>, Prompt.; <b>weddir</b>, S2; <b>veddir</b>,S2; <b>wether</b>, S2.--AS. <i>weðer</i>: cp. Goth. <i>withrus</i>, lamb.
Weder 	<i>sb</i>. weather, S, S2, C2; <b>wedirs</b>, <i>pl</i>., S2, WA; <b>vedirs</b>,S2; <b>wedereȝ</b>, storms, S2; <b>wederes</b>, P.--AS. <i>weder</i>;cp. G. <i>wetter</i>.
Wederen 	<i>v</i>. to expose to the weather; <b>wederyn</b>, <i>auro</i>, Prompt.;<b>widren</b>, to wither, SkD; <b>wydder</b>, S3. <i>Der</i>.: <b>wethering</b>,weathering, seasoning from exposure to the weather, S3.
Wedous 	<i>sb. pl</i>. widows, S3; see <b>Widewe</b>.
Wee 	<i>sb</i>. a man, WA; <b>we</b>, WA. See <b>Wye</b>.
Weed 	<i>sb</i>. weed, wild herb, Prompt.; <b>wed</b>, S; <b>weode</b>, <i>dat</i>.,S.--AS. <i>wéod</i>, <i>wíod</i>: cp. OS. <i>wiod</i>.
Weep 	<i>pt. s</i>. wept, C1, C3; see <b>Wepen</b>.
Weet 	<i>adj</i>. wet, PP; <b>wete</b>, C.--AS. <i>wǽt</i>.
Weete 	<i>sb</i>. wet, perspiration, S2, PP; <b>wete</b>, S2, C3; <b>weet</b>, C2,PP.--AS. <i>wǽta</i>.
Weeten 	<i>v</i>. to wet, W2; <b>wette</b>, <i>pt. s</i>., C.--AS. <i>wǽtan</i>.
Wei 	<i>interj</i>. wo! S; see <b>Wo</b>.
Weilen 	<i>v</i>. to lament, W, W2, S2; <b>weylen</b>, C; <b>waille</b>,C2. <i>Der</i>.: <b>weilyng</b>, lamentation, W.--Cp. Icel. <i>væla</i>.
Weir 	<i>sb</i>. war, S3; see <b>Werre</b>.
Weir 	<i>sb</i>. doubt, B; <b>weyr</b>, B, S2; <b>were</b>, CM, S2, JD; <b>wyre</b>,Digby Myst.
Weird 	<i>sb</i>. fate, S3; see <b>Werd</b>.
Weiȝh 	<i>sb</i>. man, S2; see <b>Wye</b>.
Wel 	<i>adv</i>. well, very, S, S2, PP; <b>wæl</b>, S; <b>weyl</b>, S2; <b>weill</b>,S3; <b>wiel</b>, S3; <b>wol</b>, S; <b>wele</b>, S2; <b>welle</b>, S. <i>Comb</i>.:<b>wel-bigoon</b>, joyous, CM; <b>welcomen</b>, welcome, PP; <b>welcume</b>, S;<b>welcome</b>, to welcome, PP; <b>wolcumen</b>, S; <b>wilcweme</b>, content, S; <b>weldede</b>, good deed, PP; <i>pl</i>., S; <b>welfaring</b>, prosperous,C2.--AS. <i>wel</i>; cp.  OHG. <i>wuola</i> (Tatian). Cf. AS. <i>weldǽd</i>, abenefit (Bosworth).
Wel 	1 <i>pr. s</i>. will, desire, S2; see <b>Wille</b>.
Welde 	<i>sb</i>. weld, dyer's weed, Prompt., CM, SkD; <b>wolde</b>, Prompt.;<b>wald</b>, JD.--Cp. Low Lat. <i>gualdum</i> (Ducange). Cf <b>Gaude</b>. 'Weld,<i>Reseda luteola, Genista tinctoria</i>,' Britten (Plant-names).
Welden 	<i>v</i>. to have power over, govern, possess, SD(s. v. <i>walden</i>); <b>wealden</b>, S; <b>wolde</b>, S; <b>wald</b>, <i>pr. s</i>., S;<b>wolde</b>, <i>pt</i>. <i>subj</i>., SD.--AS. <i>wealdan</i>, pt. <i>wéold</i>,pp. <i>wealden</i>.
Welden 	<i>v</i>. to wield, possess, S, S2, W2; <b>weld</b>, S3; <b>welt</b>,<i>pt. s</i>., S2; <b>welte</b>, C2; <b>welde</b>, C2; <b>walt</b>, S2; <b>welded</b>, C2;<b>weldide</b>, established, W2; <b>weldiden</b>, <i>pl</i>., obtained,W2.--AS. <i>(ge)weldan</i>.
Weldere 	<i>sb</i>. possessor, W2.
Weldynge 	<i>sb</i>. possession, H.
Wele 	<i>sb</i>. weal, prosperity, S, S2, S3, C2, PP; <b>weole</b>, S, S2, PP;<b>welle</b>, PP; <b>well</b>, PP; <b>weolen</b>, <i>pl</i>., benefits, S. <i>Comb</i>.:<b>weleful</b>, blessed, joyous, S; <b>weoleful</b>, S; <b>welful</b>, S2, C3;<b>welefully</b>, prosperously, W.--AS. <i>wela</i>, <i>weola</i>.
Welewen 	<i>v</i>. to fade, to become yellow, W, HD; <b>welwen</b>, S2;<b>welyen</b>, S2; <b>welowe</b>, Cath., HD; <b>wilowe</b>, H (Ps. 72. 17); <b>walows</b>,<i>pr. s</i>., WA; <b>wellowd</b>, <i>pp</i>., Cath.--AS. <i>wealowian</i> (Bosworth).
Welk 	<i>pt. s</i>. walked; see <b>Walken</b>.
Welken 	<i>v</i>. to fade, wither, Prompt., S, S2, S3, C3, H, HD;<b>wealked</b>, <i>pp</i>., S3,--Cp. Du. <i>welken</i>.
Welkene 	<i>sb</i>. welkin, sky, PP; <b>welken</b>, WA; <b>welkne</b>, C2, HD;<b>weolcne</b>, S; <b>wolcne</b>, S.--AS. <i>wolcnu</i>, pl. of <i>wolcen</i>, cloud,OS. <i>wolkan</i>.
